,author,keywords,pmc,pmid,prob,pubdate,title
180,EG Chiorean; SM Perkins; RM Strother; A Younger; JM Funke; SG Shahda; NM Hahn; K Sandrasegaran; DR Jones; TC Skaar; BP Schneider; CJ Sweeney; DE Matei,,,32847973,0.6516661643981934,2020,"Phase I, Pharmacogenomic, Drug Interaction Study of Sorafenib and Bevacizumab in Combination with Paclitaxel in Patients with Advanced Refractory Solid Tumors."
181,Y Chen; JX Li; N Shu; SJ Zheng; M Ma; ZB Zhao; ZT Cao; Q Zhou; JZ Du; J Wang,,,33459733,0.6506817936897278,2021,A polymeric nanoformulation improves the bioavailability and efficacy of sorafenib for hepatocellular carcinoma therapy.
182,S Hu; Z Chen; R Franke; S Orwick; M Zhao; MA Rudek; A Sparreboom; SD Baker,,,19773380,0.6502768397331238,2009,Interaction of the multikinase inhibitors sorafenib and sunitinib with solute carriers and ATP-binding cassette transporters.
183,LH Mammatas; AS Zandvliet; M Rovithi; RJ Honeywell; EL Swart; GJ Peters; CW Menke-van der Houven van Oordt; HMW Verheul,Cola; Drug monitoring; High dose; Phase I clinical trial; Pulsatile; Sorafenib,,32274565,0.6440260410308838,2020,"Sorafenib administered using a high-dose, pulsatile regimen in patients with advanced solid malignancies: a phase I exposure escalation study."
184,Y Liu; J Yang; X Wang; J Liu; Z Wang; H Liu; L Chen,D-α-tocopherol succinate; Sorafenib; drug delivery; poly (acryic acid); redox responsive nanomicelles,,27632696,0.6436432003974915,2016,In vitro and in vivo evaluation of redox-responsive sorafenib carrier nanomicelles synthesized from poly (acryic acid) -cystamine hydrochloride-D-α-tocopherol succinate.
185,SM Federico; KJ Caldwell; MB McCarville; VM Daryani; CF Stewart; S Mao; J Wu; AM Davidoff; VM Santana; WL Furman; AS Pappo; F Navid,Bevacizumab; Cyclophosphamide; Paediatric; Phase I; Solid tumours; Sorafenib,,32325418,0.6367388963699341,2020,"Phase I expansion cohort to evaluate the combination of bevacizumab, sorafenib and low-dose cyclophosphamide in children and young adults with refractory or recurrent solid tumours."
186,AN Chatziioannou; AP Siskos; D Loxas; N Kavatzas; G Agrogiannis; D Fokas; K Malagari; NG Kostomitsopoulos; O Tsigkou; C Tamvakopoulos,ALT; AST; AcCN; GGT; HCC; LC-ESI-MS/MS; LC-MS/MS; acetonitrile; alanine aminotransferase; aspartate aminotransferase; hepatocellular carcinoma; liquid chromatography electrospray ionization mass spectrometry; liquid chromatography tandem mass spectrometry; γ-glutamyltransferase,,24060438,0.6347151398658752,2013,Transarterial embolization with sorafenib in animal livers: a pharmacokinetics study.
187,AG Duffy; C Ma; SV Ulahannan; OE Rahma; O Makarova-Rusher; L Cao; Y Yu; DE Kleiner; J Trepel; MJ Lee; Y Tomita; SM Steinberg; T Heller; B Turkbey; PL Choyke; CJ Peer; WD Figg; BJ Wood; TF Greten,,,28465443,0.62330162525177,2017,Phase I and Preliminary Phase II Study of TRC105 in Combination with Sorafenib in Hepatocellular Carcinoma.
188,M El-Madani; O Colomban; M Tod; D Maillet; J Peron; C Rodriguez-Lafrasse; OA Badary; PJ Valette; T Lefort; P Cassier; SM El-Shenawy; E El-Demerdash; J Hommel-Fontaine; J Guitton; MC Gagnieu; BM Ibrahim; C Barrois; G Freyer; B You,Phase I; administration and dosage; adverse events; angiogenesis inhibitors; everolimus; maximum tolerated dose; modeling; pharmacokinetics; solid tumor; sorafenib; targeted therapy,,28076966,0.6157126426696777,2017,"EVESOR, a model-based, multiparameter, Phase I trial to optimize the benefit/toxicity ratio of everolimus and sorafenib."
189,HH Wong; T Eisen,,,23773100,0.6074692010879517,2013,Tivozanib for the treatment of metastatic renal cancer.
190,NS Azad; EM Posadas; VE Kwitkowski; SM Steinberg; L Jain; CM Annunziata; L Minasian; G Sarosy; HL Kotz; A Premkumar; L Cao; D McNally; C Chow; HX Chen; JJ Wright; WD Figg; EC Kohn,,,18669456,0.5985174775123596,2008,Combination targeted therapy with sorafenib and bevacizumab results in enhanced toxicity and antitumor activity.
191,JL Jilek; MJ Tu; C Zhang; AM Yu,,,33051247,0.597095251083374,2020,Pharmacokinetic and Pharmacodynamic Factors Contribute to Synergism between Let-7c-5p and 5-Fluorouracil in Inhibiting Hepatocellular Carcinoma Cell Viability.
192,A Kim; BC Widemann; M Krailo; N Jayaprakash; E Fox; B Weigel; SM Blaney,pediatrics; solid tumors; sorafenib,,26207356,0.5889840126037598,2015,Phase 2 trial of sorafenib in children and young adults with refractory solid tumors: A report from the Children's Oncology Group.
193,V Escudero-Ortiz; JJ Pérez-Ruixo; B Valenzuela,,,24365980,0.5757383704185486,2014,Development and validation of an HPLC-UV method for sorafenib quantification in human plasma and application to patients with cancer in routine clinical practice.
194,H Chen; J Kuhn; KR Lamborn; LE Abrey; LM DeAngelis; F Lieberman; HI Robins; SM Chang; WKA Yung; J Drappatz; MP Mehta; VA Levin; K Aldape; JE Dancey; JJ Wright; MD Prados; TF Cloughesy; PY Wen; MR Gilbert,erlotinib; glioblastoma; molecular therapy; novel trial design; sorafenib,,33235994,0.5734092593193054,2020,Phase I/II study of sorafenib in combination with erlotinib for recurrent glioblastoma as part of a 3-arm sequential accrual clinical trial: NABTC 05-02.
195,DK Pawaskar; RM Straubinger; GJ Fetterly; BH Hylander; EA Repasky; WW Ma; WJ Jusko,,,23455452,0.5606333017349243,2013,Synergistic interactions between sorafenib and everolimus in pancreatic cancer xenografts in mice.
196,H Mai; J Huang; Y Zhang; N Qu; H Qu; GH Mei; J Liu; X Xu; L Chen,pharmacokinetics and HPLC-MS/MS; plasma concentration; renal cell cancer; sorafenib,,28404979,0.5486603379249573,2017,In-vivo relation between plasma concentration of sorafenib and its safety in Chinese patients with metastatic renal cell carcinoma: a single-center clinical study.
197,C Phan; Z Zheng; J Wang; Q Wang; X Hu; G Tang; H Bai,,,31509117,0.5450800657272339,2019,Enhanced antitumour effect for hepatocellular carcinoma in the advanced stage using a cyclodextrin-sorafenib-chaperoned inclusion complex.
198,JS Lind; AM Dingemans; HJ Groen; FB Thunnissen; O Bekers; DA Heideman; RJ Honeywell; E Giovannetti; GJ Peters; PE Postmus; RJ van Suylen; EF Smit,,,20395213,0.5398972034454346,2010,A multicenter phase II study of erlotinib and sorafenib in chemotherapy-naive patients with advanced non-small cell lung cancer.
199,B Wu; A Li; Y Zhang; X Liu; S Zhou; H Gan; S Cai; Y Liang; X Tang,BEZ235; Hepatocellular carcinoma; PI3K/mTOR; apoptosis; nanoparticles; polycaprolactone; sorafenib,,32056461,0.5273013114929199,2020,Resistance of hepatocellular carcinoma to sorafenib can be overcome with co-delivery of PI3K/mTOR inhibitor BEZ235 and sorafenib in nanoparticles.
200,EG Chiorean; BP Schneider; FM Akisik; SM Perkins; S Anderson; CS Johnson; J DeWitt; P Helft; R Clark; EL Johnston; AJ Spittler; J Deluca; G Bu; S Shahda; PJ Loehrer; K Sandrasegaran; HR Cardenes,,,24726286,0.5269925594329834,2014,Phase 1 pharmacogenetic and pharmacodynamic study of sorafenib with concurrent radiation therapy and gemcitabine in locally advanced unresectable pancreatic cancer.
201,S Yang; B Zhang; X Gong; T Wang; Y Liu; N Zhang,HCC; antitumor effect; distribution; lipid-based nanosuspensions; sorafenib,,27307733,0.5238920450210571,2016,"In vivo biodistribution, biocompatibility, and efficacy of sorafenib-loaded lipid-based nanosuspensions evaluated experimentally in cancer."
